lr-AdamW,step,vqa/train/loss,vqa/train/score,epoch,vqa/val/loss,vqa/val/score,vqa/val/score_epoch,vqa/val/loss_epoch,val/the_metric,vqa/train/score_epoch,vqa/train/loss_epoch,train/the_metric
0.0001,809,,,,,,,,,,,
0.0001,809,,,,,,,,,,,
0.0001,809,,,,,,,,,,,
0.0001,809,,,,,,,,,,,
0.0001,809,,,,,,,,,,,
0.0001,809,,,,,,,,,,,
0.0001,809,,,,,,,,,,,
0.0001,809,,,,,,,,,,,
,809,7.7562103271484375,0.2874999940395355,0,,,,,,,,
0.0001,819,,,,,,,,,,,
0.0001,819,,,,,,,,,,,
0.0001,819,,,,,,,,,,,
0.0001,819,,,,,,,,,,,
0.0001,819,,,,,,,,,,,
0.0001,819,,,,,,,,,,,
0.0001,819,,,,,,,,,,,
0.0001,819,,,,,,,,,,,
,819,8.506298065185547,0.375,0,,,,,,,,
0.0001,829,,,,,,,,,,,
0.0001,829,,,,,,,,,,,
0.0001,829,,,,,,,,,,,
0.0001,829,,,,,,,,,,,
0.0001,829,,,,,,,,,,,
0.0001,829,,,,,,,,,,,
0.0001,829,,,,,,,,,,,
0.0001,829,,,,,,,,,,,
,829,8.213749885559082,0.16249999403953552,0,,,,,,,,
0.0001,839,,,,,,,,,,,
0.0001,839,,,,,,,,,,,
0.0001,839,,,,,,,,,,,
0.0001,839,,,,,,,,,,,
0.0001,839,,,,,,,,,,,
0.0001,839,,,,,,,,,,,
0.0001,839,,,,,,,,,,,
0.0001,839,,,,,,,,,,,
,839,6.327827453613281,0.3062500059604645,0,,,,,,,,
0.0001,849,,,,,,,,,,,
0.0001,849,,,,,,,,,,,
0.0001,849,,,,,,,,,,,
,849,5.040364742279053,0.6615384817123413,0,,,,,,,,
,849,,,0,6.771838188171387,0.4258570373058319,0.429109662771225,6.748650074005127,0.429109662771225,,,
,849,,,0,,,,,,0.3096514940261841,58.85117721557617,0.3096514940261841
0.0001,859,,,,,,,,,,,
0.0001,859,,,,,,,,,,,
0.0001,859,,,,,,,,,,,
0.0001,859,,,,,,,,,,,
0.0001,859,,,,,,,,,,,
0.0001,859,,,,,,,,,,,
0.0001,859,,,,,,,,,,,
0.0001,859,,,,,,,,,,,
,859,5.5498881340026855,0.4312500059604645,1,,,,,,,,
0.0001,869,,,,,,,,,,,
0.0001,869,,,,,,,,,,,
0.0001,869,,,,,,,,,,,
0.0001,869,,,,,,,,,,,
0.0001,869,,,,,,,,,,,
0.0001,869,,,,,,,,,,,
0.0001,869,,,,,,,,,,,
0.0001,869,,,,,,,,,,,
,869,7.866901397705078,0.2874999940395355,1,,,,,,,,
0.0001,879,,,,,,,,,,,
0.0001,879,,,,,,,,,,,
0.0001,879,,,,,,,,,,,
0.0001,879,,,,,,,,,,,
0.0001,879,,,,,,,,,,,
0.0001,879,,,,,,,,,,,
0.0001,879,,,,,,,,,,,
0.0001,879,,,,,,,,,,,
,879,5.736383438110352,0.46875,1,,,,,,,,
0.0001,889,,,,,,,,,,,
0.0001,889,,,,,,,,,,,
0.0001,889,,,,,,,,,,,
0.0001,889,,,,,,,,,,,
0.0001,889,,,,,,,,,,,
0.0001,889,,,,,,,,,,,
0.0001,889,,,,,,,,,,,
0.0001,889,,,,,,,,,,,
,889,7.221724987030029,0.375,1,,,,,,,,
0.0001,899,,,,,,,,,,,
0.0001,899,,,,,,,,,,,
0.0001,899,,,,,,,,,,,
0.0001,899,,,,,,,,,,,
0.0001,899,,,,,,,,,,,
0.0001,899,,,,,,,,,,,
0.0001,899,,,,,,,,,,,
0.0001,899,,,,,,,,,,,
,899,7.099515914916992,0.4375,1,,,,,,,,
0.0001,909,,,,,,,,,,,
0.0001,909,,,,,,,,,,,
0.0001,909,,,,,,,,,,,
0.0001,909,,,,,,,,,,,
0.0001,909,,,,,,,,,,,
0.0001,909,,,,,,,,,,,
0.0001,909,,,,,,,,,,,
0.0001,909,,,,,,,,,,,
,909,6.8341827392578125,0.4312500059604645,1,,,,,,,,
0.0001,919,,,,,,,,,,,
0.0001,919,,,,,,,,,,,
0.0001,919,,,,,,,,,,,
0.0001,919,,,,,,,,,,,
0.0001,919,,,,,,,,,,,
0.0001,919,,,,,,,,,,,
0.0001,919,,,,,,,,,,,
0.0001,919,,,,,,,,,,,
,919,5.618833065032959,0.675000011920929,1,,,,,,,,
0.0001,929,,,,,,,,,,,
0.0001,929,,,,,,,,,,,
0.0001,929,,,,,,,,,,,
0.0001,929,,,,,,,,,,,
0.0001,929,,,,,,,,,,,
0.0001,929,,,,,,,,,,,
0.0001,929,,,,,,,,,,,
0.0001,929,,,,,,,,,,,
,929,7.529062747955322,0.45625001192092896,1,,,,,,,,
0.0001,939,,,,,,,,,,,
0.0001,939,,,,,,,,,,,
0.0001,939,,,,,,,,,,,
0.0001,939,,,,,,,,,,,
0.0001,939,,,,,,,,,,,
0.0001,939,,,,,,,,,,,
0.0001,939,,,,,,,,,,,
0.0001,939,,,,,,,,,,,
,939,4.293569564819336,0.5562499761581421,1,,,,,,,,
0.0001,949,,,,,,,,,,,
0.0001,949,,,,,,,,,,,
0.0001,949,,,,,,,,,,,
0.0001,949,,,,,,,,,,,
0.0001,949,,,,,,,,,,,
0.0001,949,,,,,,,,,,,
0.0001,949,,,,,,,,,,,
0.0001,949,,,,,,,,,,,
,949,6.52985954284668,0.34375,1,,,,,,,,
0.0001,959,,,,,,,,,,,
0.0001,959,,,,,,,,,,,
0.0001,959,,,,,,,,,,,
0.0001,959,,,,,,,,,,,
0.0001,959,,,,,,,,,,,
0.0001,959,,,,,,,,,,,
0.0001,959,,,,,,,,,,,
0.0001,959,,,,,,,,,,,
,959,7.738366603851318,0.39375001192092896,1,,,,,,,,
0.0001,969,,,,,,,,,,,
0.0001,969,,,,,,,,,,,
0.0001,969,,,,,,,,,,,
0.0001,969,,,,,,,,,,,
0.0001,969,,,,,,,,,,,
0.0001,969,,,,,,,,,,,
0.0001,969,,,,,,,,,,,
0.0001,969,,,,,,,,,,,
,969,7.198752403259277,0.375,1,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
0.0001,979,,,,,,,,,,,
,979,8.900099754333496,0.3125,1,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
0.0001,989,,,,,,,,,,,
,989,6.807277679443359,0.2874999940395355,1,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
0.0001,999,,,,,,,,,,,
,999,4.8535332679748535,0.4312499761581421,1,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
0.0001,1009,,,,,,,,,,,
,1009,7.107718467712402,0.4124999940395355,1,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
0.0001,1019,,,,,,,,,,,
,1019,6.46075963973999,0.45625001192092896,1,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
0.0001,1029,,,,,,,,,,,
,1029,8.563750267028809,0.29999998211860657,1,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
0.0001,1039,,,,,,,,,,,
,1039,6.624228000640869,0.3687500059604645,1,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
0.0001,1049,,,,,,,,,,,
,1049,7.89962100982666,0.33125001192092896,1,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
0.0001,1059,,,,,,,,,,,
,1059,6.316221237182617,0.45625001192092896,1,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
0.0001,1069,,,,,,,,,,,
,1069,5.902934551239014,0.625,1,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
0.0001,1079,,,,,,,,,,,
,1079,5.761673450469971,0.5750000476837158,1,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
0.0001,1089,,,,,,,,,,,
,1089,8.958200454711914,0.3999999761581421,1,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
0.0001,1099,,,,,,,,,,,
,1099,5.601603031158447,0.4937500059604645,1,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
0.0001,1109,,,,,,,,,,,
,1109,6.6008524894714355,0.3062500059604645,1,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
0.0001,1119,,,,,,,,,,,
,1119,5.684076309204102,0.3062499761581421,1,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
0.0001,1129,,,,,,,,,,,
,1129,7.552241802215576,0.375,1,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
0.0001,1139,,,,,,,,,,,
,1139,5.816720008850098,0.4375,1,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
0.0001,1149,,,,,,,,,,,
,1149,4.696723937988281,0.39375001192092896,1,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
0.0001,1159,,,,,,,,,,,
,1159,4.127387046813965,0.6187499761581421,1,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
0.0001,1169,,,,,,,,,,,
,1169,6.941176414489746,0.4375,1,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
0.0001,1179,,,,,,,,,,,
,1179,7.557568073272705,0.26875001192092896,1,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
0.0001,1189,,,,,,,,,,,
,1189,7.805881500244141,0.40625,1,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
0.0001,1199,,,,,,,,,,,
,1199,5.540481090545654,0.4625000059604645,1,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
0.0001,1209,,,,,,,,,,,
,1209,5.791873931884766,0.26875001192092896,1,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
0.0001,1219,,,,,,,,,,,
,1219,5.363667964935303,0.4937500059604645,1,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
0.0001,1229,,,,,,,,,,,
,1229,5.391272068023682,0.4124999940395355,1,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
0.0001,1239,,,,,,,,,,,
,1239,7.068575382232666,0.48750001192092896,1,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
0.0001,1249,,,,,,,,,,,
,1249,7.509589195251465,0.3687499761581421,1,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
0.0001,1259,,,,,,,,,,,
,1259,5.352014064788818,0.574999988079071,1,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
0.0001,1269,,,,,,,,,,,
,1269,6.42519998550415,0.4312499761581421,1,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
0.0001,1279,,,,,,,,,,,
,1279,4.2895965576171875,0.5375000238418579,1,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
0.0001,1289,,,,,,,,,,,
,1289,4.571202754974365,0.4125000238418579,1,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
0.0001,1299,,,,,,,,,,,
,1299,6.663888931274414,0.3812500238418579,1,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
0.0001,1309,,,,,,,,,,,
,1309,6.0354204177856445,0.48750001192092896,1,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
0.0001,1319,,,,,,,,,,,
,1319,6.229297637939453,0.4312499761581421,1,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
0.0001,1329,,,,,,,,,,,
,1329,4.021501541137695,0.5375000238418579,1,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
0.0001,1339,,,,,,,,,,,
,1339,6.281870365142822,0.6749999523162842,1,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
0.0001,1349,,,,,,,,,,,
,1349,6.297447204589844,0.45000001788139343,1,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
0.0001,1359,,,,,,,,,,,
,1359,8.074690818786621,0.3499999940395355,1,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
0.0001,1369,,,,,,,,,,,
,1369,8.729496955871582,0.3187499940395355,1,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
0.0001,1379,,,,,,,,,,,
,1379,7.545352935791016,0.3687499761581421,1,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
0.0001,1389,,,,,,,,,,,
,1389,6.228090763092041,0.5874999761581421,1,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
0.0001,1399,,,,,,,,,,,
,1399,6.764805316925049,0.34375,1,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
0.0001,1409,,,,,,,,,,,
,1409,5.618379592895508,0.4375,1,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
0.0001,1419,,,,,,,,,,,
,1419,7.466862678527832,0.3499999940395355,1,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
0.0001,1429,,,,,,,,,,,
,1429,5.178959369659424,0.5,1,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
0.0001,1439,,,,,,,,,,,
,1439,6.016112327575684,0.5625,1,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
0.0001,1449,,,,,,,,,,,
,1449,6.095290184020996,0.5,1,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
0.0001,1459,,,,,,,,,,,
,1459,6.721081256866455,0.4124999940395355,1,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
0.0001,1469,,,,,,,,,,,
,1469,6.924820423126221,0.4375,1,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
0.0001,1479,,,,,,,,,,,
,1479,4.740470886230469,0.6812499761581421,1,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
0.0001,1489,,,,,,,,,,,
,1489,3.9032232761383057,0.65625,1,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
0.0001,1499,,,,,,,,,,,
,1499,3.7088820934295654,0.7437499761581421,1,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
0.0001,1509,,,,,,,,,,,
,1509,4.551037788391113,0.5,1,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
0.0001,1519,,,,,,,,,,,
,1519,6.917680740356445,0.25,1,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
0.0001,1529,,,,,,,,,,,
,1529,5.200990676879883,0.3062499761581421,1,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
0.0001,1539,,,,,,,,,,,
,1539,3.9679887294769287,0.4437499940395355,1,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
0.0001,1549,,,,,,,,,,,
,1549,4.116510391235352,0.5375000238418579,1,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
0.0001,1559,,,,,,,,,,,
,1559,5.494274616241455,0.550000011920929,1,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
0.0001,1569,,,,,,,,,,,
,1569,5.074771881103516,0.512499988079071,1,,,,,,,,
0.0001,1579,,,,,,,,,,,
0.0001,1579,,,,,,,,,,,
0.0001,1579,,,,,,,,,,,
